,num_seq,t_ch_MAX,max_CL,CL@BC_t_ch_MAX,aic,PV,PV_OK,t_ch_MAX_OK,phyl_OK
A.D.3.4,27,7,3.0083609692376285,,,,*,*,*
A.D.NmC2,0,13,0.0,-80.0,204.0,1.945089650486946e-33,,,
A.D.1.3,154,13,0.0,-15.276293131772668,74.55258626354534,2.5040901750015425e-05,*,,
A.D.2.2.1,40,13,0.0,-16.138214267826285,76.27642853565257,1.0543510561032177e-05,*,,
A.D.2.2,545,13,0.0,-2.2505495395719937,48.501099079143984,11.358882080001454,*,,
A.D.2.1,76,13,0.0,-80.0,204.0,1.945089650486946e-33,,,
A.D.2,2386,13,0.0,-80.0,204.0,1.945089650486946e-33,,,
A.D.1.9,133,13,0.0,-27.381079118815492,98.76215823763098,1.385208860313755e-10,,,
A.D.1.8,105,13,0.0,-23.23266434900584,90.46532869801169,8.7431089100231e-09,,,
A.D.1.7,89,13,0.0,-13.362123234764233,70.72424646952847,0.0001699510675990275,*,,
